Season,Week,GameStatus,Day,Date,AwayTeam,AwayScore,AwayWin,HomeTeam,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason,AwayWins,AwayLosses,HomeWins,HomeLosses,FullDate,HomeRestDays,AwayRestDays,H2H_HomeWinPct,HomeRollingScore,HomeRollingDefense,AwayRollingScore,AwayRollingDefense
2025,Week 9,FINAL,SUN,11/02,Panthers,16.0,1.0,Packers,13.0,0.0,0.0,0.0,0,5,4,5,2,2025-11-02 00:00:00,7.0,7.0,0.5,27.8,23.8,18.4,27.8
2025,Week 9,FINAL,SUN,11/02,Broncos,18.0,1.0,Texans,15.0,0.0,0.0,0.0,0,7,2,3,5,2025-11-02 00:00:00,7.0,7.0,0.0,25.0,13.8,27.8,17.4
2023,Week 9,FINAL,THU,11/02,Titans,16.0,0.0,Steelers,20.0,1.0,0.0,0.0,0,3,5,5,3,2023-11-02 00:00:00,4.0,4.0,1.0,16.0,19.0,18.0,20.0
2025,Week 9,FINAL,SUN,11/02,Colts,20.0,0.0,Steelers,27.0,1.0,0.0,0.0,0,7,2,5,3,2025-11-02 00:00:00,7.0,7.0,0.0,24.8,22.4,33.4,19.6
2025,Week 9,FINAL,SUN,11/02,49ers,34.0,1.0,Giants,24.0,0.0,0.0,0.0,0,6,3,2,7,2025-11-02 00:00:00,7.0,7.0,0.0,24.2,26.4,20.2,23.0
2025,Week 9,FINAL,SUN,11/02,Seahawks,38.0,1.0,Commanders,14.0,0.0,0.0,0.0,0,6,2,3,6,2025-11-02 00:00:00,6.0,13.0,0.5,21.4,28.2,29.8,20.4
2025,Week 9,FINAL,SUN,11/02,Chiefs,21.0,0.0,Bills,28.0,1.0,0.0,0.0,0,5,4,6,2,2025-11-02 00:00:00,7.0,6.0,0.2857142857142857,27.2,19.2,30.8,15.0
2020,Week 8,FINAL,MON,11/02,Buccaneers,25.0,1.0,Giants,23.0,0.0,0.0,0.0,0,6,2,1,7,2020-11-02 00:00:00,11.0,8.0,0.5,18.6,26.2,33.6,18.2
2025,Week 9,FINAL,SUN,11/02,Saints,10.0,0.0,Rams,34.0,1.0,0.0,0.0,0,1,8,6,2,2025-11-02 00:00:00,14.0,7.0,1.0,25.6,17.8,16.2,23.8
2025,Week 9,FINAL,SUN,11/02,Chargers,27.0,1.0,Titans,20.0,0.0,0.0,0.0,0,6,3,1,8,2025-11-02 00:00:00,7.0,10.0,0.6666666666666666,11.8,27.2,23.6,24.6
2025,Week 9,FINAL,SUN,11/02,Jaguars,30.0,1.0,Raiders,29.0,0.0,0.0,0.0,0,5,3,2,6,2025-11-02 00:00:00,14.0,14.0,0.5,14.8,29.4,18.6,22.8
2024,Week 9,FINAL,SUN,11/03,Bears,9.0,0.0,Cardinals,29.0,1.0,0.0,0.0,0,4,4,5,4,2024-11-03 00:00:00,7.0,7.0,0.0,19.2,28.2,25.2,16.6
2024,Week 9,FINAL,SUN,11/03,Lions,24.0,1.0,Packers,14.0,0.0,0.0,0.0,0,7,1,6,3,2024-11-03 00:00:00,7.0,7.0,0.5,28.2,22.4,38.4,18.8
2024,Week 9,FINAL,SUN,11/03,Saints,22.0,0.0,Panthers,23.0,1.0,0.0,0.0,0,2,7,2,7,2024-11-03 00:00:00,7.0,7.0,0.3,15.0,35.2,16.4,32.4
2024,Week 9,FINAL,SUN,11/03,Colts,13.0,0.0,Vikings,21.0,1.0,0.0,0.0,0,4,5,6,2,2024-11-03 00:00:00,10.0,7.0,0.0,27.4,22.8,23.4,22.2
2024,Week 9,FINAL,SUN,11/03,Rams,26.0,1.0,Seahawks,20.0,0.0,0.0,0.0,0,4,4,4,5,2024-11-03 00:00:00,7.0,10.0,0.5,23.4,30.4,22.8,21.4
2024,Week 9,FINAL,SUN,11/03,Broncos,10.0,0.0,Ravens,41.0,1.0,0.0,0.0,0,5,4,6,3,2024-11-03 00:00:00,7.0,7.0,1.0,34.2,26.2,24.2,14.8
2024,Week 9,FINAL,SUN,11/03,Dolphins,27.0,0.0,Bills,30.0,1.0,0.0,0.0,0,2,6,7,2,2024-11-03 00:00:00,7.0,7.0,0.9090909090909091,23.6,19.6,13.4,21.8
2024,Week 9,FINAL,SUN,11/03,Cowboys,21.0,0.0,Falcons,27.0,1.0,0.0,0.0,0,3,5,6,3,2024-11-03 00:00:00,7.0,7.0,0.0,29.0,26.8,19.6,27.4
2024,Week 9,FINAL,SUN,11/03,Raiders,24.0,0.0,Bengals,41.0,1.0,0.0,0.0,0,2,7,4,5,2024-11-03 00:00:00,7.0,7.0,1.0,25.4,24.6,17.2,25.8
2024,Week 9,FINAL,SUN,11/03,Chargers,27.0,1.0,Browns,10.0,0.0,0.0,0.0,0,5,3,2,7,2024-11-03 00:00:00,7.0,7.0,0.0,17.6,23.8,16.8,15.6
2024,Week 9,FINAL,SUN,11/03,Commanders,27.0,1.0,Giants,22.0,0.0,0.0,0.0,0,7,2,2,7,2024-11-03 00:00:00,6.0,7.0,0.3333333333333333,14.4,22.2,31.4,15.8
2024,Week 9,FINAL,SUN,11/03,Patriots,17.0,0.0,Titans,20.0,1.0,0.0,0.0,0,2,7,2,6,2024-11-03 00:00:00,7.0,7.0,0.3333333333333333,17.2,29.6,17.0,28.0
2024,Week 9,FINAL,SUN,11/03,Jaguars,23.0,0.0,Eagles,28.0,1.0,0.0,0.0,0,2,7,6,2,2024-11-03 00:00:00,7.0,7.0,1.0,23.2,16.2,26.4,27.8
2019,Week 9,FINAL,SUN,11/03,Bears,14.0,0.0,Eagles,22.0,1.0,0.0,0.0,0,3,5,5,4,2019-11-03 00:00:00,7.0,7.0,1.0,25.2,24.2,21.8,19.6
2019,Week 9,FINAL,SUN,11/03,Lions,24.0,0.0,Raiders,31.0,1.0,0.0,0.0,0,3,4,4,4,2019-11-03 00:00:00,7.0,7.0,0.0,23.4,29.6,28.0,29.8
2019,Week 9,FINAL,SUN,11/03,Patriots,20.0,0.0,Ravens,37.0,1.0,0.0,0.0,0,8,1,6,2,2019-11-03 00:00:00,14.0,7.0,1.0,26.4,25.8,28.8,8.8
2019,Week 9,FINAL,SUN,11/03,Packers,11.0,0.0,Chargers,26.0,1.0,0.0,0.0,0,7,2,4,5,2019-11-03 00:00:00,7.0,7.0,0.5,19.4,18.6,31.4,25.6
2022,Week 9,FINAL,THU,11/03,Eagles,29.0,1.0,Texans,17.0,0.0,0.0,0.0,0,8,0,1,6,2022-11-03 00:00:00,4.0,4.0,0.5,17.4,23.6,26.8,15.2
2019,Week 9,FINAL,SUN,11/03,Buccaneers,34.0,0.0,Seahawks,40.0,1.0,0.0,0.0,0,2,6,7,2,2019-11-03 00:00:00,7.0,7.0,0.0,26.4,23.4,31.8,33.4
2025,Week 9,FINAL,MON,11/03,Cardinals,27.0,1.0,Cowboys,17.0,0.0,0.0,0.0,0,3,5,3,5,2025-11-03 00:00:00,8.0,15.0,0.25,34.4,31.6,21.2,23.8
2019,Week 9,FINAL,SUN,11/03,Browns,19.0,0.0,Broncos,24.0,1.0,0.0,0.0,0,2,6,3,6,2019-11-03 00:00:00,7.0,7.0,0.0,15.8,16.8,19.4,27.0
2019,Week 9,FINAL,SUN,11/03,Texans,26.0,1.0,Jaguars,3.0,0.0,0.0,0.0,0,6,3,4,5,2019-11-03 00:00:00,7.0,7.0,0.3,23.0,20.6,28.8,25.2
2019,Week 9,FINAL,SUN,11/03,Redskins,9.0,0.0,Bills,24.0,1.0,0.0,0.0,0,1,8,6,2,2019-11-03 00:00:00,7.0,10.0,0.5,17.8,18.4,7.2,20.2
2019,Week 9,FINAL,SUN,11/03,Titans,20.0,0.0,Panthers,30.0,1.0,0.0,0.0,0,4,5,5,3,2019-11-03 00:00:00,7.0,7.0,0.5,27.6,26.8,16.2,16.6
2019,Week 9,FINAL,SUN,11/03,Vikings,23.0,0.0,Chiefs,26.0,1.0,0.0,0.0,0,6,3,6,3,2019-11-03 00:00:00,7.0,10.0,1.0,25.0,23.4,26.6,17.0
2019,Week 9,FINAL,SUN,11/03,Jets,18.0,0.0,Dolphins,26.0,1.0,0.0,0.0,0,1,7,1,7,2019-11-03 00:00:00,6.0,7.0,0.625,13.4,27.2,11.8,29.0
2019,Week 9,FINAL,SUN,11/03,Colts,24.0,0.0,Steelers,26.0,1.0,0.0,0.0,0,5,3,4,4,2019-11-03 00:00:00,6.0,7.0,0.5,24.2,16.8,23.0,20.8
2021,Week 9,FINAL,THU,11/04,Jets,30.0,0.0,Colts,45.0,1.0,0.0,0.0,0,2,6,4,5,2021-11-04 00:00:00,4.0,4.0,0.5,28.8,20.6,18.8,32.4
2019,Week 9,FINAL,MON,11/04,Cowboys,37.0,1.0,Giants,18.0,0.0,0.0,0.0,0,5,3,2,7,2019-11-04 00:00:00,8.0,15.0,0.1,19.0,24.8,24.8,17.2
2018,Week 9,FINAL,SUN,11/04,Chargers,25.0,1.0,Seahawks,17.0,0.0,0.0,0.0,0,6,2,4,4,2018-11-04 00:00:00,7.0,14.0,1.0,26.0,16.0,27.2,21.0
2018,Week 9,FINAL,SUN,11/04,Texans,19.0,1.0,Broncos,17.0,0.0,0.0,0.0,0,6,3,3,6,2018-11-04 00:00:00,7.0,10.0,1.0,25.4,24.8,27.6,18.6
2018,Week 9,FINAL,SUN,11/04,Falcons,38.0,1.0,Redskins,14.0,0.0,0.0,0.0,0,4,4,5,3,2018-11-04 00:00:00,7.0,13.0,0.5,22.6,21.4,29.4,34.0
2018,Week 9,FINAL,SUN,11/04,Lions,9.0,0.0,Vikings,24.0,1.0,0.0,0.0,0,3,5,5,3,2018-11-04 00:00:00,7.0,7.0,0.5555555555555556,27.6,24.6,25.4,21.6
2018,Week 9,FINAL,SUN,11/04,Jets,6.0,0.0,Dolphins,13.0,1.0,0.0,0.0,0,3,6,5,4,2018-11-04 00:00:00,10.0,7.0,0.6666666666666666,19.8,33.4,23.0,28.4
2018,Week 9,FINAL,SUN,11/04,Bears,41.0,1.0,Bills,9.0,0.0,0.0,0.0,0,5,3,2,7,2018-11-04 00:00:00,6.0,7.0,0.5,7.4,23.2,29.4,20.6
2018,Week 9,FINAL,SUN,11/04,Buccaneers,28.0,0.0,Panthers,42.0,1.0,0.0,0.0,0,3,5,6,2,2018-11-04 00:00:00,7.0,7.0,0.375,27.6,22.6,25.2,34.4
2018,Week 9,FINAL,SUN,11/04,Steelers,23.0,1.0,Ravens,16.0,0.0,0.0,0.0,0,5,2,4,5,2018-11-04 00:00:00,7.0,7.0,0.3333333333333333,20.0,17.2,29.2,21.8
2018,Week 9,FINAL,SUN,11/04,Rams,35.0,0.0,Saints,45.0,1.0,0.0,0.0,0,8,1,7,1,2018-11-04 00:00:00,7.0,7.0,0.0,34.6,23.4,32.4,23.8
2018,Week 9,FINAL,SUN,11/04,Packers,17.0,0.0,Patriots,31.0,1.0,0.0,0.0,0,3,4,7,2,2018-11-04 00:00:00,6.0,7.0,0.0,36.4,21.6,24.4,24.2
2024,Week 9,FINAL,MON,11/04,Buccaneers,24.0,0.0,Chiefs,30.0,1.0,0.0,0.0,0,4,5,8,0,2024-11-04 00:00:00,8.0,8.0,0.5,24.0,15.6,34.2,30.2
2018,Week 9,FINAL,SUN,11/04,Chiefs,37.0,1.0,Browns,21.0,0.0,0.0,0.0,0,8,1,2,6,2018-11-04 00:00:00,7.0,7.0,0.0,21.8,30.2,34.4,22.6
2017,Week 9,FINAL,SUN,11/05,Redskins,17.0,1.0,Seahawks,14.0,0.0,0.0,0.0,0,4,4,5,3,2017-11-05 00:00:00,7.0,7.0,0.5,30.8,21.2,23.2,26.0
2017,Week 9,FINAL,SUN,11/05,Buccaneers,10.0,0.0,Saints,30.0,1.0,0.0,0.0,0,2,6,6,2,2017-11-05 00:00:00,7.0,7.0,0.3,30.4,16.0,20.4,25.4
2017,Week 9,FINAL,SUN,11/05,Raiders,27.0,1.0,Dolphins,24.0,0.0,0.0,0.0,0,4,5,4,4,2017-11-05 00:00:00,10.0,7.0,0.5,13.4,23.0,17.6,25.4
2017,Week 9,FINAL,SUN,11/05,Falcons,17.0,0.0,Panthers,20.0,1.0,0.0,0.0,0,4,4,6,3,2017-11-05 00:00:00,7.0,7.0,0.4444444444444444,20.6,20.4,19.2,22.4
2017,Week 9,FINAL,SUN,11/05,Bengals,7.0,0.0,Jaguars,23.0,1.0,0.0,0.0,0,3,5,5,3,2017-11-05 00:00:00,14.0,7.0,0.25,27.6,13.2,22.6,20.4
2017,Week 9,FINAL,SUN,11/05,Rams,51.0,1.0,Giants,17.0,0.0,0.0,0.0,0,6,2,1,7,2017-11-05 00:00:00,14.0,14.0,0.0,19.8,22.6,29.2,20.4
2017,Week 9,FINAL,SUN,11/05,Broncos,23.0,0.0,Eagles,51.0,1.0,0.0,0.0,0,3,5,8,1,2017-11-05 00:00:00,7.0,6.0,0.0,31.0,17.6,12.2,21.8
2017,Week 9,FINAL,SUN,11/05,Cardinals,20.0,1.0,49ers,10.0,0.0,0.0,0.0,0,4,4,0,9,2017-11-05 00:00:00,7.0,14.0,0.36363636363636365,16.4,28.6,16.0,28.6
2017,Week 9,FINAL,SUN,11/05,Ravens,20.0,0.0,Titans,23.0,1.0,0.0,0.0,0,4,5,5,3,2017-11-05 00:00:00,14.0,10.0,0.25,21.0,26.2,23.8,18.8
2017,Week 9,FINAL,SUN,11/05,Colts,20.0,1.0,Texans,14.0,0.0,0.0,0.0,0,3,6,3,5,2017-11-05 00:00:00,7.0,7.0,0.5555555555555556,39.0,30.0,17.8,31.2
2023,Week 9,FINAL,SUN,11/05,Bills,18.0,0.0,Bengals,24.0,1.0,0.0,0.0,0,5,4,5,3,2023-11-05 00:00:00,7.0,10.0,0.6666666666666666,20.8,18.6,26.2,20.2
2023,Week 9,FINAL,SUN,11/05,Cardinals,0.0,0.0,Browns,27.0,1.0,0.0,0.0,0,1,8,5,3,2023-11-05 00:00:00,7.0,7.0,0.0,21.6,22.0,15.8,29.2
2023,Week 9,FINAL,SUN,11/05,Giants,6.0,0.0,Raiders,30.0,1.0,0.0,0.0,0,2,7,4,5,2023-11-05 00:00:00,6.0,7.0,0.5,16.2,22.0,10.4,17.8
2020,Week 9,FINAL,THU,11/05,Packers,34.0,1.0,49ers,17.0,0.0,0.0,0.0,0,6,2,4,5,2020-11-05 00:00:00,4.0,4.0,0.6,24.2,25.4,26.8,26.4
2018,Week 9,FINAL,MON,11/05,Titans,28.0,1.0,Cowboys,14.0,0.0,0.0,0.0,0,4,4,3,5,2018-11-05 00:00:00,15.0,15.0,0.5,22.4,18.8,13.2,16.6
2023,Week 9,FINAL,SUN,11/05,Buccaneers,37.0,0.0,Texans,39.0,1.0,0.0,0.0,0,3,5,4,4,2023-11-05 00:00:00,7.0,10.0,0.0,23.8,14.4,14.8,18.8
2023,Week 9,FINAL,SUN,11/05,Dolphins,14.0,0.0,Chiefs,21.0,1.0,0.0,0.0,0,6,3,7,2,2023-11-05 00:00:00,7.0,7.0,1.0,21.8,17.8,28.2,26.6
2023,Week 9,FINAL,SUN,11/05,Vikings,31.0,1.0,Falcons,28.0,0.0,0.0,0.0,0,5,4,4,5,2023-11-05 00:00:00,7.0,7.0,0.6666666666666666,16.6,21.4,21.2,16.0
2023,Week 9,FINAL,SUN,11/05,Seahawks,3.0,0.0,Ravens,37.0,1.0,0.0,0.0,0,5,3,7,2,2023-11-05 00:00:00,7.0,7.0,1.0,26.2,13.2,23.6,15.4
2023,Week 9,FINAL,SUN,11/05,Rams,3.0,0.0,Packers,20.0,1.0,0.0,0.0,0,3,6,3,5,2023-11-05 00:00:00,7.0,7.0,0.6666666666666666,15.6,22.2,21.2,24.4
2023,Week 9,FINAL,SUN,11/05,Commanders,20.0,1.0,Patriots,17.0,0.0,0.0,0.0,0,4,5,2,7,2023-11-05 00:00:00,7.0,7.0,0.5,13.2,29.8,22.6,28.4
2023,Week 9,FINAL,SUN,11/05,Cowboys,23.0,0.0,Eagles,28.0,1.0,0.0,0.0,0,5,3,8,1,2023-11-05 00:00:00,7.0,7.0,0.5,28.0,22.6,25.4,22.0
2023,Week 9,FINAL,SUN,11/05,Bears,17.0,0.0,Saints,24.0,1.0,0.0,0.0,0,2,7,5,4,2023-11-05 00:00:00,7.0,7.0,0.8,23.6,20.8,24.8,22.4
2017,Week 9,FINAL,SUN,11/05,Chiefs,17.0,0.0,Cowboys,28.0,1.0,0.0,0.0,0,6,3,5,3,2017-11-05 00:00:00,7.0,6.0,0.5,32.4,23.2,28.6,24.6
2023,Week 9,FINAL,SUN,11/05,Colts,27.0,1.0,Panthers,13.0,0.0,0.0,0.0,0,4,5,1,7,2023-11-05 00:00:00,7.0,7.0,0.5,20.0,31.0,26.2,31.8
2022,Week 9,FINAL,SUN,11/06,Dolphins,35.0,1.0,Bears,32.0,0.0,0.0,0.0,0,6,3,3,6,2022-11-06 00:00:00,7.0,7.0,0.0,20.6,24.8,19.0,25.6
2023,Week 9,FINAL,MON,11/06,Chargers,27.0,1.0,Jets,6.0,0.0,0.0,0.0,0,4,4,4,4,2023-11-06 00:00:00,8.0,8.0,0.5,18.8,16.6,23.2,21.0
2022,Week 9,FINAL,SUN,11/06,Titans,17.0,0.0,Chiefs,20.0,1.0,0.0,0.0,0,5,3,6,2,2022-11-06 00:00:00,14.0,7.0,0.3333333333333333,30.4,25.4,21.0,15.2
2022,Week 9,FINAL,SUN,11/06,Rams,13.0,0.0,Buccaneers,16.0,1.0,0.0,0.0,0,3,5,4,5,2022-11-06 00:00:00,10.0,7.0,0.3333333333333333,19.0,24.8,15.4,19.8
2022,Week 9,FINAL,SUN,11/06,Seahawks,31.0,1.0,Cardinals,21.0,0.0,0.0,0.0,0,6,3,3,6,2022-11-06 00:00:00,7.0,7.0,0.125,24.0,24.6,32.6,25.8
2022,Week 9,FINAL,SUN,11/06,Packers,9.0,0.0,Lions,15.0,1.0,0.0,0.0,0,3,6,2,6,2022-11-06 00:00:00,7.0,7.0,0.5555555555555556,20.4,32.0,19.4,25.6
2022,Week 9,FINAL,SUN,11/06,Panthers,21.0,0.0,Bengals,42.0,1.0,0.0,0.0,0,2,7,5,4,2022-11-06 00:00:00,6.0,7.0,0.5,24.4,21.8,19.2,25.4
2022,Week 9,FINAL,SUN,11/06,Colts,3.0,0.0,Patriots,26.0,1.0,0.0,0.0,0,3,5,5,4,2022-11-06 00:00:00,7.0,7.0,1.0,25.4,18.4,17.8,19.2
2017,Week 9,FINAL,MON,11/06,Lions,30.0,1.0,Packers,17.0,0.0,0.0,0.0,0,4,4,4,4,2017-11-06 00:00:00,15.0,8.0,0.4,24.8,23.6,23.4,27.2
2025,Week 10,FINAL,THU,11/06,Raiders,7.0,0.0,Broncos,10.0,1.0,0.0,0.0,0,2,7,8,2,2025-11-06 00:00:00,4.0,4.0,0.3333333333333333,25.8,19.8,15.8,27.2
2022,Week 9,FINAL,SUN,11/06,Raiders,20.0,0.0,Jaguars,27.0,1.0,0.0,0.0,0,2,6,3,6,2022-11-06 00:00:00,7.0,7.0,1.0,17.6,24.0,24.2,24.2
2022,Week 9,FINAL,SUN,11/06,Chargers,20.0,1.0,Falcons,17.0,0.0,0.0,0.0,0,5,3,4,5,2022-11-06 00:00:00,7.0,14.0,0.5,24.0,24.8,23.2,28.6
2022,Week 9,FINAL,SUN,11/06,Bills,17.0,0.0,Jets,20.0,1.0,0.0,0.0,0,6,2,6,3,2022-11-06 00:00:00,7.0,7.0,0.2222222222222222,24.8,15.6,26.2,16.2
2022,Week 9,FINAL,SUN,11/06,Vikings,20.0,1.0,Commanders,17.0,0.0,0.0,0.0,0,7,1,4,5,2022-11-06 00:00:00,7.0,7.0,0.5,15.8,18.0,28.6,22.6
2022,Week 9,FINAL,MON,11/07,Ravens,27.0,1.0,Saints,13.0,0.0,0.0,0.0,0,6,3,3,6,2022-11-07 00:00:00,8.0,11.0,1.0,29.6,26.4,21.8,21.2
2024,Week 10,FINAL,THU,11/07,Bengals,34.0,0.0,Ravens,35.0,1.0,0.0,0.0,0,4,6,7,3,2024-11-07 00:00:00,4.0,4.0,0.6363636363636364,35.4,26.2,26.8,24.6
2021,Week 9,FINAL,SUN,11/07,Vikings,31.0,0.0,Ravens,34.0,1.0,0.0,0.0,0,3,5,6,2,2021-11-07 00:00:00,14.0,7.0,0.0,24.8,19.2,21.2,19.2
2019,Week 10,FINAL,THU,11/07,Chargers,24.0,0.0,Raiders,26.0,1.0,0.0,0.0,0,4,6,5,4,2019-11-07 00:00:00,4.0,4.0,0.1111111111111111,26.8,27.6,18.6,18.8
2021,Week 9,FINAL,SUN,11/07,Broncos,30.0,1.0,Cowboys,16.0,0.0,0.0,0.0,0,5,4,6,2,2021-11-07 00:00:00,7.0,7.0,0.0,35.2,22.8,16.2,22.2
2021,Week 9,FINAL,SUN,11/07,Patriots,24.0,1.0,Panthers,6.0,0.0,0.0,0.0,0,5,4,4,5,2021-11-07 00:00:00,7.0,7.0,0.5,19.2,25.8,30.4,22.6
2021,Week 9,FINAL,SUN,11/07,Browns,41.0,1.0,Bengals,16.0,0.0,0.0,0.0,0,5,4,5,4,2021-11-07 00:00:00,7.0,7.0,0.4444444444444444,30.4,21.6,19.4,24.0
2021,Week 9,FINAL,SUN,11/07,Raiders,16.0,0.0,Giants,23.0,1.0,0.0,0.0,0,5,3,3,6,2021-11-07 00:00:00,6.0,14.0,0.0,20.0,25.2,24.2,24.4
2021,Week 9,FINAL,SUN,11/07,Chargers,27.0,1.0,Eagles,24.0,0.0,0.0,0.0,0,5,3,3,6,2021-11-07 00:00:00,7.0,7.0,1.0,27.8,25.4,27.0,28.2
2021,Week 9,FINAL,SUN,11/07,Bills,6.0,0.0,Jaguars,9.0,1.0,0.0,0.0,0,5,3,2,6,2021-11-07 00:00:00,7.0,7.0,0.6666666666666666,17.8,28.6,35.6,17.2
2021,Week 9,FINAL,SUN,11/07,Cardinals,31.0,1.0,49ers,17.0,0.0,0.0,0.0,0,8,1,3,5,2021-11-07 00:00:00,7.0,10.0,0.3333333333333333,22.0,25.4,28.6,14.6
2021,Week 9,FINAL,SUN,11/07,Titans,28.0,1.0,Rams,16.0,0.0,0.0,0.0,0,7,2,7,2,2021-11-07 00:00:00,7.0,7.0,1.0,30.0,21.2,31.2,22.2
2021,Week 9,FINAL,SUN,11/07,Falcons,27.0,1.0,Saints,25.0,0.0,0.0,0.0,0,4,4,5,3,2021-11-07 00:00:00,7.0,7.0,0.8,26.2,19.8,23.4,23.0
2021,Week 9,FINAL,SUN,11/07,Texans,9.0,0.0,Dolphins,17.0,1.0,0.0,0.0,0,1,8,2,7,2021-11-07 00:00:00,7.0,7.0,0.0,18.6,30.2,10.4,33.0
2021,Week 9,FINAL,SUN,11/07,Packers,7.0,0.0,Chiefs,13.0,1.0,0.0,0.0,0,7,2,5,4,2021-11-07 00:00:00,6.0,10.0,0.0,23.2,25.0,24.8,16.8
2020,Week 9,FINAL,SUN,11/08,Steelers,24.0,1.0,Cowboys,19.0,0.0,0.0,0.0,0,8,0,2,7,2020-11-08 00:00:00,7.0,7.0,1.0,19.4,33.8,31.8,21.0
2021,Week 9,FINAL,MON,11/08,Bears,27.0,0.0,Steelers,29.0,1.0,0.0,0.0,0,3,6,5,3,2021-11-08 00:00:00,8.0,8.0,0.0,18.4,20.0,16.6,23.6
2020,Week 9,FINAL,SUN,11/08,Ravens,24.0,1.0,Colts,10.0,0.0,0.0,0.0,0,6,2,5,3,2020-11-08 00:00:00,7.0,7.0,0.5,30.0,19.6,26.4,22.0
2020,Week 9,FINAL,SUN,11/08,Broncos,27.0,0.0,Falcons,34.0,1.0,0.0,0.0,0,3,5,3,6,2020-11-08 00:00:00,10.0,7.0,0.5,23.8,23.2,22.4,28.2
2020,Week 9,FINAL,SUN,11/08,Saints,38.0,1.0,Buccaneers,3.0,0.0,0.0,0.0,0,6,2,6,3,2020-11-08 00:00:00,6.0,7.0,0.6363636363636364,33.0,20.8,29.6,28.0
2020,Week 9,FINAL,SUN,11/08,Dolphins,34.0,1.0,Cardinals,31.0,0.0,0.0,0.0,0,5,3,5,3,2020-11-08 00:00:00,14.0,7.0,1.0,29.8,22.2,29.8,15.6
2020,Week 9,FINAL,SUN,11/08,Raiders,31.0,1.0,Chargers,26.0,0.0,0.0,0.0,0,5,3,2,6,2020-11-08 00:00:00,7.0,7.0,0.8,28.6,29.8,23.8,29.8
2020,Week 9,FINAL,SUN,11/08,Bears,17.0,0.0,Titans,24.0,1.0,0.0,0.0,0,5,4,6,2,2020-11-08 00:00:00,7.0,7.0,0.0,31.8,28.0,17.4,20.8
2020,Week 9,FINAL,SUN,11/08,Lions,20.0,0.0,Vikings,34.0,1.0,0.0,0.0,0,3,5,3,5,2020-11-08 00:00:00,7.0,7.0,0.6,27.6,28.6,26.6,27.4
2020,Week 9,FINAL,SUN,11/08,Panthers,31.0,0.0,Chiefs,33.0,1.0,0.0,0.0,0,3,6,8,1,2020-11-08 00:00:00,7.0,10.0,0.5,32.4,18.4,22.2,22.4
2020,Week 9,FINAL,SUN,11/08,Texans,27.0,1.0,Jaguars,25.0,0.0,0.0,0.0,0,2,6,1,7,2020-11-08 00:00:00,14.0,14.0,0.2727272727272727,19.4,33.4,26.0,30.0
2020,Week 9,FINAL,SUN,11/08,Seahawks,34.0,0.0,Bills,44.0,1.0,0.0,0.0,0,6,2,7,2,2020-11-08 00:00:00,7.0,7.0,1.0,21.0,24.4,33.4,28.8
2020,Week 9,FINAL,SUN,11/08,Giants,23.0,1.0,Football Team,20.0,0.0,0.0,0.0,0,2,7,2,6,2020-11-08 00:00:00,14.0,6.0,0.6666666666666666,18.2,23.6,21.4,24.0
2018,Week 10,FINAL,THU,11/08,Panthers,21.0,0.0,Steelers,52.0,1.0,0.0,0.0,0,6,3,6,2,2018-11-08 00:00:00,4.0,4.0,0.5,27.8,19.6,29.8,24.0
2017,Week 10,FINAL,THU,11/09,Seahawks,22.0,1.0,Cardinals,16.0,0.0,0.0,0.0,0,6,3,4,5,2017-11-09 00:00:00,4.0,4.0,0.1111111111111111,16.6,25.0,28.2,18.0
2025,Week 10,FINAL,SUN,11/09,Lions,44.0,1.0,Commanders,22.0,0.0,0.0,0.0,0,6,3,3,7,2025-11-09 00:00:00,7.0,7.0,0.5,18.8,29.0,27.2,20.0
2025,Week 10,FINAL,SUN,11/09,Rams,42.0,1.0,49ers,26.0,0.0,0.0,0.0,0,7,2,6,4,2025-11-09 00:00:00,7.0,7.0,0.5833333333333334,22.8,22.6,27.2,13.2
2025,Week 10,FINAL,SUN,11/09,Cardinals,22.0,0.0,Seahawks,44.0,1.0,0.0,0.0,0,3,6,7,2,2025-11-09 00:00:00,7.0,6.0,0.9,28.6,20.6,23.6,24.0
2025,Week 10,FINAL,SUN,11/09,Patriots,28.0,1.0,Buccaneers,23.0,0.0,0.0,0.0,0,8,2,6,3,2025-11-09 00:00:00,14.0,7.0,0.5,25.0,22.4,27.0,17.6
2025,Week 10,FINAL,SUN,11/09,Giants,20.0,0.0,Bears,24.0,1.0,0.0,0.0,0,2,8,6,3,2025-11-09 00:00:00,7.0,7.0,0.6666666666666666,27.8,26.8,24.8,29.6
2025,Week 10,FINAL,SUN,11/09,Bills,13.0,0.0,Dolphins,30.0,1.0,0.0,0.0,0,6,3,3,7,2025-11-09 00:00:00,10.0,7.0,0.08333333333333333,19.4,25.0,26.6,19.2
2025,Week 10,FINAL,SUN,11/09,Jaguars,29.0,0.0,Texans,36.0,1.0,0.0,0.0,0,5,4,4,5,2025-11-09 00:00:00,7.0,7.0,0.75,26.0,14.0,21.2,26.6
2025,Week 10,FINAL,SUN,11/09,Saints,17.0,1.0,Panthers,7.0,0.0,0.0,0.0,0,2,8,5,5,2025-11-09 00:00:00,7.0,7.0,0.36363636363636365,19.0,22.0,14.4,24.4
